artist_id,track_isrc
4MCBfE4596Uoi2O4DtmEMz,GBUM71902944
2wY79sveU1sp5g7SokKOiI,GBUM71902381
6vWDO969PvNqNYHIOW5v0m,USSM11904700
3nFkdlSjzX9mRTtwJOzDYB,USSM11904700
73sIBHcqh3Z3NyqHKZ7FOL,USSM11904700
65CKKZilbcSKkAPC9a5Mvh,USSM11904700
06HL4z0CvFAxyc27GXpf02,USUG11901475
1anyVhU62p31KFi8MEzkbf,GBMA21863192
5y2Xq6xcjJb2jVM54GHK3t,GBMA21863192
3Fl1V19tmjt57oBdxXKAjJ,USCM51900302
1pPmIToKXyGdsCF6LmqLmI,USCM51900302
1anyVhU62p31KFi8MEzkbf,GBMA21863193
0YrtvWJMgSdVrk3SfNjTbx,GBMA21863193
1sBkRIssrMs1AbVkOJbc7a,USSM11904574
3TVXtAsR1Inumwj472S9r4,USSM11904574
1anyVhU62p31KFi8MEzkbf,GBMA21863195
5SyGEPymt1G2uto47tVWvZ,GBMA21863195
4r63FhuTkUYltbVAg5TQnk,GBMA21863195
6fOMl44jA4Sp5b9PpYCkzz,USUM71910916
7x8nK0m0cP2ksQf0mjWdPS,USUG11800491
0c173mlxpT3dSFRgMO8XPh,USUM71914327
69GGBxA162lTqCwzJG5jLp,USQX91901353
45eNHdiiabvmbp4erw26rg,USQX91901353
1cZQSpDsxgKIX2yW5OR9Ot,USQX91901353
66CXWjxzNUsdJxJ2JdwvnR,USUG11902591
5UjifI1TYefXWn9GdqDOHl,USUG11902591
3TVXtAsR1Inumwj472S9r4,USUG11902754
3TVXtAsR1Inumwj472S9r4,USUG11902747
3TVXtAsR1Inumwj472S9r4,USUG11902743
2yEwvVSSSUkcLeSTNyHKh8,USRC11902032
1mfDfLsMxYcOOZkzBxvSVW,USWB11801402
7EekKnlf2HwNaLLpL9Cpgy,QM4MA1800019
0uqrdF1UCmMshSk6veOa5K,USWD11993388
3xvaSlT4xsyk6lY1ESOspO,USWD11993388
3TVXtAsR1Inumwj472S9r4,USCM51300760
3TVXtAsR1Inumwj472S9r4,USUG11902746
3BbPRvYQ0M9SFmhkHXozLm,USSM11903445
0u2FHSq3ln94y5Q57xazwf,USUM71309992
66lH4jAE7pqPlOlzUKbwA0,USUM71309992
5q8HGNo0BjLWaTAhRtbwxa,USLXJ1806594
4lpA7MWpQpY7hKkwfLxw2Q,USLXJ1806594
4r63FhuTkUYltbVAg5TQnk,USUM71902948
4DdkRBBYG6Yk9Ka8tdJ9BW,USUM71902948
7yPbJOX7olhT3ynAyuj3Zl,QMRSZ1801081
6jGMq4yGs7aQzuGsMgVgZR,USSM11904899
181bsRPaVXVlUKXrxwZfHK,QMCE31902405
7c0XG5cIJTrrAgEC3ULPiq,QMCE31902405
0hCNtLu0JehylgoiP8L4Gh,QMCE31902405
6Xgp2XMz1fhVYe7i6yNAax,QMEU31908359
5f7VJjfbwm532GiveGC0ZK,QMEU31908359
06Qf6vq8AVIpE9XIw8LAsY,QMEU31908359
2W8yFh0Ga6Yf3jiayVxwkE,USWD11993390
7bp2lSdh12wcA8LyB1srfJ,USWD11993390
4A6cd63FWHbCLqk9mtGUZZ,USWD11993390
4uBD3fsHzb3IpOTGpicsbH,USWD11993390
4QS6MMKct3F3LkN7cr6vHg,USWD11993390
6SvFyXN6qzhw95Bj4HoevV,USWD11993390
3kJ7YsRgaO8ggKD1lw4C2T,USWD11993390
3xvaSlT4xsyk6lY1ESOspO,USWD11993390
67nwj3Y5sZQLl72VNUHEYE,USWB11901623
3KV3p5EY4AvKxOlhGHORLg,USWB11901623
6jJ0s89eD6GaHleKKya26X,USUM71914165
6Xgp2XMz1fhVYe7i6yNAax,QMEU31908362
50co4Is1HCEo8bhOyUWKpn,USAT21904712
5f7VJjfbwm532GiveGC0ZK,USAT21904712
4Ga1P7PMIsmqEZqhYZQgDo,USUG11902664
50co4Is1HCEo8bhOyUWKpn,USAT21904709
6TIYQ3jFPwQSRmorSezPxX,USAT21904709
1E2AEtxaFaJtH0lO7kgNKw,QM3FG1500005
50co4Is1HCEo8bhOyUWKpn,USAT21906512
0Y5tJX1MQlPlqiwlOH1tJY,USAT21906512
2hlmm7s2ICUX0LVIhVFlZQ,USAT21906512
5cj0lLjcoR7YOSnhnX0Po5,USRC11901510
5LHRHt1k9lMyONurDHEdrp,USRC11901510
50co4Is1HCEo8bhOyUWKpn,USAT21904714
50co4Is1HCEo8bhOyUWKpn,USAT21904713
06HL4z0CvFAxyc27GXpf02,USUG11901473
2cWZOOzeOm4WmBJRnD5R7I,USRC11901655
5YGY8feqx7naU7z4HrwZM6,USRC11902256
50co4Is1HCEo8bhOyUWKpn,USAT21904738
1RyvyyTE3xzB2ZywiAwp0i,USAT21904738
50co4Is1HCEo8bhOyUWKpn,USAT21903328
2hlmm7s2ICUX0LVIhVFlZQ,USAT21903328
50co4Is1HCEo8bhOyUWKpn,USAT21904715
4O15NlyKLIASxsJ0PrXPfz,USAT21904715
1zNqQNIdeOUZHb8zbZRFMX,USUM71916703
3TVXtAsR1Inumwj472S9r4,USUM71916703
06HL4z0CvFAxyc27GXpf02,USUG11901484
06HL4z0CvFAxyc27GXpf02,USUG11901479
06HL4z0CvFAxyc27GXpf02,USUG11901472
06HL4z0CvFAxyc27GXpf02,USUG11901486
06HL4z0CvFAxyc27GXpf02,USUG11901480
06HL4z0CvFAxyc27GXpf02,USUG11901483
56oDRnqbIiwx4mymNEv7dS,USAT21600354
06HL4z0CvFAxyc27GXpf02,USUG11901471
06HL4z0CvFAxyc27GXpf02,USUG11901476
06HL4z0CvFAxyc27GXpf02,USUG11901485
06HL4z0CvFAxyc27GXpf02,USUG11901481
06HL4z0CvFAxyc27GXpf02,USUG11901477
6y8XlgIV8BLlIg1tT1R10i,USRN11800147
06HL4z0CvFAxyc27GXpf02,USUG11901478
57LYzLEk2LcFghVwuWbcuS,USUM71919639
2EMAnMvWE2eb56ToJVfCWs,USUM71919639
06HL4z0CvFAxyc27GXpf02,USUG11901482
25IG9fa7cbdmCIy3OnuH57,USUG11901482
06HL4z0CvFAxyc27GXpf02,USUG11901474
13ubrt8QOOCPljQ2FL1Kca,USRC11900451
0c173mlxpT3dSFRgMO8XPh,USUM71911828
6q3p11nP1p80Ey6LrOOSed,USUM71911828
5dHt1vcEm9qb8fCyLcB3HL,USUM71911828
246dkjvS1zLTtiykXe5h60,USUM71915699
00FQb4jTyendYWaN8pK0wa,GBUM71903894
3sDbKMebVH2VYcRSl7u1VC,USM1C1800159
60gmlHZmT16wiO9GiXKYK9,USWB11900337
7bXgB6jMjp9ATFy66eO08Z,USRC11901581
2hlmm7s2ICUX0LVIhVFlZQ,USRC11901581
1vyhD5VmyZ7KMfW5gqLgo5,USUM71911618
4q3ewBCX7sLwd24euuV69X,USUM71911618
4Ga1P7PMIsmqEZqhYZQgDo,SE6A91812468
4Ga1P7PMIsmqEZqhYZQgDo,USUM71917721
4Ga1P7PMIsmqEZqhYZQgDo,USUM71917711
6WY7D3jk8zTrHtmkqqo5GI,USG4X1800054
1cNDP5yjU5vjeR8qMf4grg,QMCE31902418
0ceH34CATvfgphxnLRWFkm,QMCE31902418
246dkjvS1zLTtiykXe5h60,USUM71915724
246dkjvS1zLTtiykXe5h60,USUM71915722
246dkjvS1zLTtiykXe5h60,USUM71918728
26VFTg2z8YR0cCuwLzESi2,USUM71918728
1RyvyyTE3xzB2ZywiAwp0i,USUM71918728
246dkjvS1zLTtiykXe5h60,USUM71915725
4r63FhuTkUYltbVAg5TQnk,USUM71915725
246dkjvS1zLTtiykXe5h60,USUM71915730
246dkjvS1zLTtiykXe5h60,USUM71915732
246dkjvS1zLTtiykXe5h60,USUM71915727
246dkjvS1zLTtiykXe5h60,USUM71915726
4nDoRrQiYLoBzwC5BhVJzF,USSM11905818
246dkjvS1zLTtiykXe5h60,USUM71915734
246dkjvS1zLTtiykXe5h60,USUM71915733
7wlFDEWiM5OoIAt8RSli8b,USAT21904662
4nDoRrQiYLoBzwC5BhVJzF,USSM11905431
246dkjvS1zLTtiykXe5h60,USUM71915728
7tYKF4w9nC0nq9CsPZTHyP,USUM71915728
246dkjvS1zLTtiykXe5h60,USUM71915731
6ZLTlhejhndI4Rh53vYhrY,USUM71915731
0Y5tJX1MQlPlqiwlOH1tJY,USUM71915731
3RqBeV12Tt7A8xH3zBDDUF,USS9T1900010
718COspgdWOnwOFpJHRZHS,US6XF1700257
0XKOBt59crntr7HQXXO8Yz,US6XF1700257
3TVXtAsR1Inumwj472S9r4,USWB11902213
0ErzCpIMyLcjPiwT4elrtZ,USWB11901876
66CXWjxzNUsdJxJ2JdwvnR,USUM71912501
5YGY8feqx7naU7z4HrwZM6,USUM71912501
00FQb4jTyendYWaN8pK0wa,USUM71912501
26VFTg2z8YR0cCuwLzESi2,USUM71917563
2cFrymmkijnjDg9SS92EPM,USUG11902959
31W5EY0aAly4Qieq6OFu6I,USAT21904797
6x2LnllRG5uGarZMsD4iO8,USLXJ1907471
0GM7qgcRCORpGnfcN2tCiB,USUM71912751
2R21vXR83lH98kGeO99Y66,USUM71912751
1i8SpTcr7yvPOmcqrbnVXY,USUM71912751
4r63FhuTkUYltbVAg5TQnk,USUM71918716
540vIaP2JwjQb9dm3aArA4,USUG11901580
1vyhD5VmyZ7KMfW5gqLgo5,USUG11901580
5LHRHt1k9lMyONurDHEdrp,USUG11901580
04gDigrS5kc9YWfZHwBETP,USUM71913350
4r63FhuTkUYltbVAg5TQnk,USUM71918972
1gPhS1zisyXr5dHTYZyiMe,USAT21905215
0b1sIQumIAsNbqAoIClSpy,QM7281989391
4obzFoKoKRHIphyHzJ35G3,QM7281989391
4r63FhuTkUYltbVAg5TQnk,USUM71919263
1anyVhU62p31KFi8MEzkbf,USUM71919263
13y7CgLHjMVRMDqxdx0Xdo,USUM71919263
7meyrw7Or5DwteYxDJrkCM,USUM71919263
4MoAOfV4ROWofLG3a3hhBN,USUM71907930
4r63FhuTkUYltbVAg5TQnk,USUM71919266
4r63FhuTkUYltbVAg5TQnk,USUM71919270
1gPhS1zisyXr5dHTYZyiMe,USUM71919270
4r63FhuTkUYltbVAg5TQnk,USUM71919272
4r63FhuTkUYltbVAg5TQnk,USUM71919273
6oMuImdp5ZcFhWP0ESe6mG,USUM71919273
4r63FhuTkUYltbVAg5TQnk,USUM71919276
44IvvHRk2XF243QLA2VOa8,USUM71919276
4r63FhuTkUYltbVAg5TQnk,USUM71919280
5f7VJjfbwm532GiveGC0ZK,USUM71919280
3tJoFztHeIJkJWMrx0td2f,USUM71919280
4r63FhuTkUYltbVAg5TQnk,USUM71919278
4r63FhuTkUYltbVAg5TQnk,USUM71919281
6vXTefBL93Dj5IqAWq6OTv,USSM11904644
1fctva4kpRbg2k3v7kwRuS,USSM11904644
246dkjvS1zLTtiykXe5h60,USSM11904644
4kYSro6naA4h99UJvo89HB,USSM11904644
4r63FhuTkUYltbVAg5TQnk,USUM71919284
4r63FhuTkUYltbVAg5TQnk,USUM71919268
0hCNtLu0JehylgoiP8L4Gh,USUM71919268
7z5WFjZAIYejWy0NI5lv4T,USWB11902440
1uNFoZAHBGtllmzznpCI3s,USWB11902440
4MCBfE4596Uoi2O4DtmEMz,USUG11903492
7wlFDEWiM5OoIAt8RSli8b,USUG11903492
57LYzLEk2LcFghVwuWbcuS,USUM71919084
57LYzLEk2LcFghVwuWbcuS,USUM71919105
23zg3TcAtWQy7J6upgbUnj,USUM71919105
2NjfBq1NflQcKSeiDooVjY,QZES71982312
57LYzLEk2LcFghVwuWbcuS,USUM71919086
0Y5tJX1MQlPlqiwlOH1tJY,USSM11904276
57LYzLEk2LcFghVwuWbcuS,USUM71919099
5ZS223C6JyBfXasXxrRqOk,USUM71919099
6i392l38cR3uBPF0DbNs7S,USUG11900730
02ZtVIjKL1PYLlMmP1sz0h,USUG11900730
5f7VJjfbwm532GiveGC0ZK,USUG11900730
37hAfseJWi0G3Scife12Il,USUG11900730
21WS9wngs9AqFckK7yYJPM,USUG11900730
1Hsdzj7Dlq2I7tHP7501T4,USUG11902961
57LYzLEk2LcFghVwuWbcuS,USUM72509060
57LYzLEk2LcFghVwuWbcuS,USUM71919104
57LYzLEk2LcFghVwuWbcuS,USUM71919082
31W5EY0aAly4Qieq6OFu6I,USUM71919082
7wlFDEWiM5OoIAt8RSli8b,USAT21904116
7wlFDEWiM5OoIAt8RSli8b,USAT21904661
7wlFDEWiM5OoIAt8RSli8b,USAT21905976
2kucQ9jQwuD8jWdtR9Ef38,USUM71918928
6KImCVD70vtIoJWnq6nGn3,USSM11910404
7wlFDEWiM5OoIAt8RSli8b,USAT21905972
7wlFDEWiM5OoIAt8RSli8b,USAT21904061
7wlFDEWiM5OoIAt8RSli8b,USAT21905971
7wlFDEWiM5OoIAt8RSli8b,USAT21905314
2h93pZq0e7k5yf4dywlkpM,QM24S1926144
0C8ZW7ezQVs4URX5aX7Kqx,USUM71918727
6MPCFvOQv5cIGfw3jODMF0,QZJ841900026
4Ga1P7PMIsmqEZqhYZQgDo,QZJ841900026
31W5EY0aAly4Qieq6OFu6I,QZJ841900026
5K4W6rqBFWDnAN6FQUkS6x,USUM71920461
5K4W6rqBFWDnAN6FQUkS6x,USUM71922107
2c9O21YLFy4tFI9zCVhbFg,USUM71922107
5K4W6rqBFWDnAN6FQUkS6x,USUM71922089
7c0XG5cIJTrrAgEC3ULPiq,USUM71922089
028lPW2NdWHdSPCkRkcyhd,USUM71922089
5K4W6rqBFWDnAN6FQUkS6x,USUM71920463
5K4W6rqBFWDnAN6FQUkS6x,USUM71922073
5K4W6rqBFWDnAN6FQUkS6x,USUM71920458
2ndyVAdV9UqF1XjyTJt484,USUM71920458
5K4W6rqBFWDnAN6FQUkS6x,USUM71922126
0C8ZW7ezQVs4URX5aX7Kqx,USUM71921647
5K4W6rqBFWDnAN6FQUkS6x,USUM71920464
5K4W6rqBFWDnAN6FQUkS6x,USUM71920452
757aE44tKEUQEqRuT6GnEB,USAT21905968
2hlmm7s2ICUX0LVIhVFlZQ,USAT21905968
5K4W6rqBFWDnAN6FQUkS6x,USUM71920468
2J257euzcjnDLipsyJH3F2,USUM71920468
6I3M904Y9IwgDjrQ9pANiB,USUM71920468
5K4W6rqBFWDnAN6FQUkS6x,USUM71920459
028lPW2NdWHdSPCkRkcyhd,USUM71920459
0BvkDsjIUla7X0k6CSWh1I,USUG11903421
13y7CgLHjMVRMDqxdx0Xdo,USAT21905998
46SHBwWsqBkxI7EeeBEQG7,USAT21905998
5Nf5yishRW9Ye174sJISkg,USAT21905998
6M2wZ9GZgrQXHCFfjv46we,GBAHT1901121
0XIKGBo9PnK1ApI5tZA60d,USUM71907371
7bXgB6jMjp9ATFy66eO08Z,USUM71907371
3oSJ7TBVCWMDMiYjXNiCKE,USRN11900110
1URnnhqYAYcrqrcwql10ft,USSM11913980
2h93pZq0e7k5yf4dywlkpM,QM24S1926435
66lH4jAE7pqPlOlzUKbwA0,US6XF1800259
6Xgp2XMz1fhVYe7i6yNAax,QZJ841900062
1dID9zgn0OV0Y8ud7Mh2tS,QMRSZ1900176
0vRvGUQVUjytro0xpb26bs,USSM11914320
718COspgdWOnwOFpJHRZHS,US6XF1800183
45TgXXqMDdF8BkjA83OM7z,USUYG1257043
2jku7tDXc6XoB6MO2hFuqg,USUM71922072
3aQeKQSyrW4qWr35idm0cy,USUM71922072
3DiDSECUqqY1AuBP8qtaIa,USRC11902049
360IAlyVv4PCEVjgyMZrxK,USRC11902049
790FomKkXshlbRYZFtlgla,USUM71921183
0hCNtLu0JehylgoiP8L4Gh,USUM71921183
6fWVd57NKTalqvmjRd2t8Z,USQX91803621
5f7VJjfbwm532GiveGC0ZK,USUG11902877
4jpsw9CQS439N0B7SecMgf,QZFYY1901760
6qqNVTkY8uBg9cP3Jd7DAH,USUM71922577
2jku7tDXc6XoB6MO2hFuqg,USUM71922075
7hJcb9fa4alzcOq3EaNPoG,USUM71922075
6Xgp2XMz1fhVYe7i6yNAax,QZJ841900163
4r63FhuTkUYltbVAg5TQnk,QZJ841900163
7uaIm6Pw7xplS8Dy06V6pT,USUYG1221109
1UTPBmNbXNTittyMJrNkvw,USWB11901915
79FMDwzZQxHgSkIYBl3ODU,USWB11901915
3oSJ7TBVCWMDMiYjXNiCKE,USRN11800032
5ZS223C6JyBfXasXxrRqOk,USUM71917202
0c173mlxpT3dSFRgMO8XPh,USUM71917202
31W5EY0aAly4Qieq6OFu6I,USAT21906590
4O15NlyKLIASxsJ0PrXPfz,USAT21906590
2jku7tDXc6XoB6MO2hFuqg,USUM71922079
7bXgB6jMjp9ATFy66eO08Z,USUM71922079
6LuN9FCkKOj5PcnpouEgny,USRC11903550
6KImCVD70vtIoJWnq6nGn3,USSM11912587
3FfvYsEGaIb52QPXhg4DcH,QMRSZ1901230
6Xgp2XMz1fhVYe7i6yNAax,QZJ841900147
4MCBfE4596Uoi2O4DtmEMz,QZJ841900147
1cNDP5yjU5vjeR8qMf4grg,QZJ841900147
5cj0lLjcoR7YOSnhnX0Po5,USRC11801164
45TgXXqMDdF8BkjA83OM7z,USUYG1277030
1gPhS1zisyXr5dHTYZyiMe,USUYG1277030
6Xgp2XMz1fhVYe7i6yNAax,QZJ841900153
7wlFDEWiM5OoIAt8RSli8b,QZJ841900153
1Xyo4u8uXC1ZmMpatF05PJ,USUG11904007
73Np75Wv2tju61Eo9Zw4IR,USWD11994667
1WgXqy2Dd70QQOU7Ay074N,USWD11994667
20JZFwl6HVl6yg8a4H3ZqK,USWD11994800
2HPaUgqeutzr3jx5a9WyDV,USWB11902978
3TVXtAsR1Inumwj472S9r4,USWB11902978
73Np75Wv2tju61Eo9Zw4IR,USWD11994671
3MyB0MyKec3Jq0AH2llk7v,USWD11994671
1cNDP5yjU5vjeR8qMf4grg,QMCE31902585
4q3ewBCX7sLwd24euuV69X,QMFME1914637
6Xgp2XMz1fhVYe7i6yNAax,QZJ841900065
1Xyo4u8uXC1ZmMpatF05PJ,USUG11904206
4sj6D0zlMOl25nprDJBiU9,USSM10027541
7gOdHgIoIKoe4i9Tta6qdD,USUG11903894
4Gso3d4CscCijv0lmajZWs,USAT21903300
757aE44tKEUQEqRuT6GnEB,USAT21906657
31W5EY0aAly4Qieq6OFu6I,USAT21906657
6KImCVD70vtIoJWnq6nGn3,USSM11912588
1z7b1Pr1rSlvWRzsW3HOrS,USSM11913145
6veh5zbFpm31XsPdjBgPER,USSM11913145
15UsOTVnJzReFVN1VCnxy4,USUYG1283992
21WS9wngs9AqFckK7yYJPM,USUYG1283992
6Xgp2XMz1fhVYe7i6yNAax,USUYG1283992
757aE44tKEUQEqRuT6GnEB,USAT21905949
06HL4z0CvFAxyc27GXpf02,USUG11904285
3ScY9CQxNLQei8Umvpx5g6,USUYG1285591
2YKqI0pz6dY15GpzxT66HD,USUYG1285591
7dGJo4pcD2V6oG8kP0tJRR,USUYG1285591
1XkoF8ryArs86LZvFOkbyr,USUYG1285591
4nDoRrQiYLoBzwC5BhVJzF,USSM11914257
4r63FhuTkUYltbVAg5TQnk,USSM11914257
757aE44tKEUQEqRuT6GnEB,USAT21906983
20sxb77xiYeusSH8cVdatc,USAT21906983
757aE44tKEUQEqRuT6GnEB,USAT21906978
6KImCVD70vtIoJWnq6nGn3,USSM11912589
7wlFDEWiM5OoIAt8RSli8b,USAT21907063
6KImCVD70vtIoJWnq6nGn3,USSM11912590
0ErzCpIMyLcjPiwT4elrtZ,USWB11903266
4O15NlyKLIASxsJ0PrXPfz,USAT22001370
6KImCVD70vtIoJWnq6nGn3,USSM11912586
4MCBfE4596Uoi2O4DtmEMz,USUG11903494
6KImCVD70vtIoJWnq6nGn3,USSM11912592
49e4v89VmlDcFCMyDv9wQ9,USCA25900260
5y2Xq6xcjJb2jVM54GHK3t,USSM12006335
3Y7RZ31TRPVadSFVy1o8os,USRC12000150
31W5EY0aAly4Qieq6OFu6I,USRC12000150
7bXgB6jMjp9ATFy66eO08Z,USRC12000150
0eDvMgVFoNV3TpwtrVCoTj,USRC12000150
1cNDP5yjU5vjeR8qMf4grg,QMCE32000089
4MCBfE4596Uoi2O4DtmEMz,QMCE32000089
5LCQTpuQCzKjfv233UFQnb,USNLI1200010
35uPgDW1J4hq6tqQ0LJcot,USNLI1200010
7A8S43ryYdbWpJKeHRZRcq,USSM11914990
2RDOrhPqAM4jzTRCEb19qX,USSM11914990
7A8S43ryYdbWpJKeHRZRcq,USSM11915307
0eDvMgVFoNV3TpwtrVCoTj,USSM11915307
0Y5tJX1MQlPlqiwlOH1tJY,USSM11915307
4Gso3d4CscCijv0lmajZWs,USAT21907692
4DdkRBBYG6Yk9Ka8tdJ9BW,USAT21907692
0VRj0yCOv2FXJNP47XQnx5,USAT21907692
757aE44tKEUQEqRuT6GnEB,USAT21906985
0YinUQ50QDB7ZxSCLyQ40k,USAT21906985
6Iz3eq2aQGFf7TbGT2iahL,TCAEB1919657
2QMsj4XJ7ne2hojxt6v5eb,QM3E21913022
55fhWPvDiMpLnE4ZzNXZyW,USQX91903078
3qnGvpP8Yth1AqSBMqON5x,USQX91903078
147nKr9upHZSSxqCzh9j7c,QMRSZ1800867
0jPnVIasXzBYjrlpO5irii,USWB11901026
7A8S43ryYdbWpJKeHRZRcq,USSM11914988
0Y5tJX1MQlPlqiwlOH1tJY,USSM11914988
50co4Is1HCEo8bhOyUWKpn,USSM11914988
77kULmXAQ6vWer7IIHdGzI,USUM71709445
7A8S43ryYdbWpJKeHRZRcq,USSM11914985
0Y5tJX1MQlPlqiwlOH1tJY,USSM11914985
4Gso3d4CscCijv0lmajZWs,USSM11914985
6jGMq4yGs7aQzuGsMgVgZR,USSM11914726
1McMsnEElThX1knmY4oliG,USWD11995182
3xvaSlT4xsyk6lY1ESOspO,USWD11995182
4sIl4BTo9l9KqEi0Y3RE72,USCJY1944081
5Zq7R5qmi58ByYyBQTlNuk,USCJY1944081
5SXuuuRpukkTvsLuUknva1,QM6N21900076
1Bl6wpkWCQ4KVgnASpvzzA,USRC11901564
5cj0lLjcoR7YOSnhnX0Po5,USRC11903454
3tJoFztHeIJkJWMrx0td2f,USUM71924481
5f7VJjfbwm532GiveGC0ZK,USUM71924481
1uNFoZAHBGtllmzznpCI3s,USUM71923046
5y2Xq6xcjJb2jVM54GHK3t,USSM11914961
6LuN9FCkKOj5PcnpouEgny,USRC12000726
57LYzLEk2LcFghVwuWbcuS,USRC12000726
4LLpKhyESsyAXpc4laK94U,USWB11801008
1RyvyyTE3xzB2ZywiAwp0i,USSM11914962
3TVXtAsR1Inumwj472S9r4,USSM11914962
3tJoFztHeIJkJWMrx0td2f,USUM72000035
4r63FhuTkUYltbVAg5TQnk,USUM72000035
0C8ZW7ezQVs4URX5aX7Kqx,USUM71923481
5f7VJjfbwm532GiveGC0ZK,USUG11902886
26VFTg2z8YR0cCuwLzESi2,USUM71918343
3Nrfpe0tUJi4K4DXYWgMUX,QM4TW2013921
4LLpKhyESsyAXpc4laK94U,USWB11801009
4LLpKhyESsyAXpc4laK94U,USWB11801010
4LLpKhyESsyAXpc4laK94U,USWB11801007
7dGJo4pcD2V6oG8kP0tJRR,USUM72000789
4LLpKhyESsyAXpc4laK94U,USWB11801012
7dGJo4pcD2V6oG8kP0tJRR,USUM72000788
4MCBfE4596Uoi2O4DtmEMz,USUM72000788
4LLpKhyESsyAXpc4laK94U,USWB11801014
4LLpKhyESsyAXpc4laK94U,USWB11801011
7dGJo4pcD2V6oG8kP0tJRR,USUM72000787
7dGJo4pcD2V6oG8kP0tJRR,USUM72000790
4utLUGcTvOJFr6aqIJtYWV,USUM72000790
7dGJo4pcD2V6oG8kP0tJRR,USUM72000797
3jK9MiCrA42lLAdMGUZpwa,USUM72000797
7dGJo4pcD2V6oG8kP0tJRR,USIR10000585
7dGJo4pcD2V6oG8kP0tJRR,USUM72000799
4Gso3d4CscCijv0lmajZWs,USUM72000799
5ZS223C6JyBfXasXxrRqOk,USUM72000367
7dGJo4pcD2V6oG8kP0tJRR,USUM72000782
7dGJo4pcD2V6oG8kP0tJRR,USUM72000793
4LLpKhyESsyAXpc4laK94U,USWB11801016
4LLpKhyESsyAXpc4laK94U,USWB11801013
7dGJo4pcD2V6oG8kP0tJRR,USUM72000786
6eUKZXaKkcviH0Ku9w2n3V,USUM72000786
7dGJo4pcD2V6oG8kP0tJRR,USUM72000783
7LvoDJUNGnOrPdGRzVtOJ9,USUM72000783
7gOdHgIoIKoe4i9Tta6qdD,USUG11904422
4LLpKhyESsyAXpc4laK94U,USWB11801015
7dGJo4pcD2V6oG8kP0tJRR,USUM72000784
6DVipHzYsPlIoA0DW8Gmns,USUM72000784
79KQgTCu4wV38ECYKn62DZ,USUM72000784
6S2OmqARrzebs0tKUEyXyp,USUM72001315
181bsRPaVXVlUKXrxwZfHK,QMCE32000028
4GNC7GD6oZMSxPGyXy4MNB,DEUM71905868
0fiWOxhsBsQQvFDtxUQWo0,QM3E21806154
4oUHIQIBe0LHzYfvXNW4QM,QZ22S1800006
4nDoRrQiYLoBzwC5BhVJzF,USSM11913982
1n2pb9Tsfe4SwAjmUac6YT,QZ22S1800048
20sxb77xiYeusSH8cVdatc,USAT22000251
757aE44tKEUQEqRuT6GnEB,USAT22000251
3DiDSECUqqY1AuBP8qtaIa,USRC11903811
4rTv3Ejc7hKMtmoBOK1B4T,USWB12000024
55Aa2cqylxrFIXC767Z865,USUG12000369
1uNFoZAHBGtllmzznpCI3s,USUM72001309
0cGUm45nv7Z6M6qdXYQGTX,USUM72001309
31W5EY0aAly4Qieq6OFu6I,USAT22000244
55Aa2cqylxrFIXC767Z865,USUG12000380
55Aa2cqylxrFIXC767Z865,USUG12000373
6JL8zeS1NmiOftqZTRgdTz,USSM11913868
0hCNtLu0JehylgoiP8L4Gh,USSM11913868
06HL4z0CvFAxyc27GXpf02,USUG11904286
6M2wZ9GZgrQXHCFfjv46we,GBAHT1901298
20sxb77xiYeusSH8cVdatc,USWB11202756
1sBkRIssrMs1AbVkOJbc7a,USWB11202756
5zctI4wO9XSKS8XwcnqEHk,USUM72001714
1uNFoZAHBGtllmzznpCI3s,USUM72001302
0VRj0yCOv2FXJNP47XQnx5,USUM72001302
2R21vXR83lH98kGeO99Y66,QM4TW2063212
1Hsdzj7Dlq2I7tHP7501T4,USUG11904306
3MZsBdqDrRTJihTHQrO6Dq,ZZOPM1901777
2LIk90788K0zvyj2JJVwkJ,USAT22000162
0hCNtLu0JehylgoiP8L4Gh,USCM52000025
1Xyo4u8uXC1ZmMpatF05PJ,USUG12000586
1uNFoZAHBGtllmzznpCI3s,USUM72001299
31W5EY0aAly4Qieq6OFu6I,USAT22000601
1uNFoZAHBGtllmzznpCI3s,USUM72001301
0eDvMgVFoNV3TpwtrVCoTj,USUM71914275
1uNFoZAHBGtllmzznpCI3s,USUM72001323
246dkjvS1zLTtiykXe5h60,USUM72001323
5yy76ufVriyvidNSvXlRU1,USUM72001323
6AgTAQt8XS6jRWi4sX7w49,USQX92000261
44IvvHRk2XF243QLA2VOa8,USQX92000261
0ErzCpIMyLcjPiwT4elrtZ,USQX92000261
0NWbwDZY1VkRqFafuQm6wk,USQX92000261
1uNFoZAHBGtllmzznpCI3s,USUM72001300
4q3ewBCX7sLwd24euuV69X,QM4TW2090210
77ziqFxp5gaInVrF2lj4ht,QM4TW2090210
31W5EY0aAly4Qieq6OFu6I,USAT22000602
31W5EY0aAly4Qieq6OFu6I,USAT22000603
50co4Is1HCEo8bhOyUWKpn,USAT22000603
6qqNVTkY8uBg9cP3Jd7DAH,USUM72002771
31W5EY0aAly4Qieq6OFu6I,USAT22000604
5Nf5yishRW9Ye174sJISkg,USAT22000604
757aE44tKEUQEqRuT6GnEB,USAT22000604
2hlmm7s2ICUX0LVIhVFlZQ,USAT22000604
