chart_instance_id,track_isrc,position
2017-04-29,USSM11702948,32
2017-04-29,DEE861600586,16
2017-04-29,NLM5S1600025,80
2017-04-29,USUM71506811,31
2017-04-29,USSM11701732,69
2017-04-29,GBAHS1600463,1
2017-04-29,USSM11701519,59
2017-04-29,USSM11703595,4
2017-04-29,GBARL1700262,36
2017-04-29,USQX91700278,5
2017-04-29,USUG11600976,39
2017-04-29,USUM71700736,14
2017-04-29,USRC11700675,95
2017-04-29,USRC11700058,96
2017-04-29,USWB11700237,42
2017-04-29,USUM71603303,29
2017-04-29,QMCE31600872,28
2017-04-29,USCM51700048,91
2017-04-29,USAT21602948,2
2017-04-29,USUG11600163,53
2017-04-29,USQX91700579,78
2017-04-29,USLXJ1606533,64
2017-04-29,USWB11400385,90
2017-04-29,USAT21700379,15
2017-04-29,USSM11703478,74
2017-04-29,USKFE1620002,97
2017-04-29,USAT21703440,8
2017-04-29,USS9T1400242,73
2017-04-29,USUG11601739,85
2017-04-29,USWD11677860,93
2017-04-29,USAT21700378,6
2017-05-06,USAT21602944,41
2017-05-06,US58E1600568,69
2017-05-06,USUM71702295,98
2017-05-06,QMCE31600796,26
2017-05-06,USUM71700626,51
2017-05-06,USUM71702790,87
2017-05-06,USUG11600120,75
2017-05-06,USUM71703078,54
2017-05-06,USUM71700575,11
2017-05-06,USAT21603373,48
2017-05-06,USUM71614503,30
2017-05-06,USUM71701961,93
2017-05-06,USAT21603703,73
2017-05-06,AUUM71601079,83
2017-05-06,USRC11600876,47
2017-05-06,GBAHS1600462,61
2017-05-06,USUM71700560,38
2017-05-06,USQX91601347,28
2017-05-06,USUM71616357,23
2017-05-06,USUM71614484,15
2017-05-06,USLXJ1707356,100
2017-05-06,USUM71703079,4
2017-05-06,QMJMT1601080,89
2017-05-06,USUM71607007,9
2017-05-06,USUM71601619,62
2017-05-06,USUM71601627,57
2017-05-06,USAT21701817,72
2017-05-06,USUM71703379,63
2017-05-06,USUM71703083,16
2017-05-06,USUYG1131733,90
2017-05-06,USUM71508338,85
2017-05-06,USUM71703090,50
2017-05-06,USUM71703082,35
2017-05-06,TCACT1656901,86
2017-05-06,QM3E21602035,82
2017-05-06,USWB11601442,58
2017-05-06,USAT21700489,76
2017-05-06,USSM11607555,46
2017-05-06,NZUM71700063,74
2017-05-06,USCM51700046,92
2017-05-06,USWB12403466,68
2017-05-06,USUM71602646,64
2017-05-06,USWD11677855,65
2017-05-06,USWB11600544,95
2017-05-06,USUM71703085,1
2017-05-06,TCACJ1540988,55
2017-05-06,USQ4E1602586,36
2017-05-06,USUG11600996,24
2017-05-06,QM3E21606006,45
2017-05-06,USUM71615691,12
2017-05-06,TCACO1662934,25
2017-05-06,USUYG1131080,52
2017-05-06,USSM11606199,79
2017-05-06,QM5FT1600120,31
2017-05-06,USUM71703088,18
2017-05-06,USUM71703086,14
2017-05-06,USUM71703087,42
2017-05-06,USSM11701444,5
2017-05-06,USUM71603531,49
2017-05-06,USUM71615597,84
2017-05-06,USCM51700014,80
2017-05-06,USUM71701077,66
2017-05-06,USQX91603031,19
2017-05-06,USRC11602722,71
2017-05-06,USCM51700072,27
2017-05-06,USUM71703503,78
2017-05-06,USCM51700055,60
2017-05-06,USUM71703084,37
2017-05-06,USYAH1600107,56
2017-05-06,GBAHS1600363,20
2017-05-06,USSM11702948,40
2017-05-06,DEE861600586,17
2017-05-06,NLM5S1600025,91
2017-05-06,USUM71506811,43
2017-05-06,USSM11701732,88
2017-05-06,GBAHS1600463,2
2017-05-06,USSM11701519,70
2017-05-06,USSM11703595,22
2017-05-06,GBARL1700262,44
2017-05-06,USQX91700278,8
2017-05-06,USUM71700736,7
2017-05-06,USWB11700237,53
2017-05-06,USUM71603303,34
2017-05-06,QMCE31600872,29
2017-05-06,USAT21602948,3
2017-05-06,USUM71703782,39
2017-05-06,USUG11600163,67
2017-05-06,US53Q1200103,99
2017-05-06,USLXJ1606533,77
2017-05-06,USAT21700379,21
2017-05-06,USSM11703478,59
2017-05-06,USKFE1620002,94
2017-05-06,USAT21703440,10
2017-05-06,USUM71703089,33
2017-05-06,USUM71703080,32
2017-05-06,USS9T1400242,81
2017-05-06,USUG11601739,97
2017-05-06,USAT21700378,6
2017-05-13,USAT21602944,35
2017-05-13,US58E1600568,67
2017-05-13,USUM71702295,63
2017-05-13,USAT21700928,68
2017-05-13,QMCE31600796,22
2017-05-13,USUM71700626,37
2017-05-13,USUG11600120,66
2017-05-13,USUM71700575,12
2017-05-13,USAT21603373,43
2017-05-13,USUM71614503,31
2017-05-13,USAT21603703,78
2017-05-13,AUUM71601079,80
2017-05-13,USRC11600876,38
2017-05-13,GBAHS1600462,47
2017-05-13,USUM71700560,51
2017-05-13,USQX91601347,23
2017-05-13,USUM71616357,28
2017-05-13,USUM71614484,15
2017-05-13,USLXJ1707356,92
2017-05-13,USUM71703079,7
2017-05-13,QMJMT1601080,100
2017-05-13,USUM71607007,4
2017-05-13,USLD91700850,87
2017-05-13,USUM71601627,58
2017-05-13,USAT21701817,55
2017-05-13,USUM71703083,36
2017-05-13,USUYG1131733,82
2017-05-13,USUM71703090,91
2017-05-13,USUM71703082,69
2017-05-13,TCACT1656901,79
2017-05-13,QM3E21602035,74
2017-05-13,USWB11601442,96
2017-05-13,USAT21700489,59
2017-05-13,USSM11607555,42
2017-05-13,NZUM71700063,86
2017-05-13,USCM51700046,97
2017-05-13,USAT21700948,90
2017-05-13,USWB12403466,54
2017-05-13,USUM71602646,61
2017-05-13,USWD11677855,89
2017-05-13,USWB11600544,85
2017-05-13,USUM71703085,3
2017-05-13,TCACJ1540988,41
2017-05-13,USQ4E1602586,32
2017-05-13,USUG11600996,21
2017-05-13,USUM71605782,94
2017-05-13,QM3E21606006,34
2017-05-13,USUM71615691,14
2017-05-13,TCACO1662934,16
2017-05-13,USUYG1131080,49
2017-05-13,USSM11606199,77
2017-05-13,QM5FT1600120,29
2017-05-13,USUM71703088,27
2017-05-13,USUM71703086,33
2017-05-13,GBUM71701127,64
2017-05-13,USUM71703087,75
2017-05-13,USSM11701444,5
2017-05-13,USUM71603531,48
2017-05-13,USUM71615597,88
2017-05-13,USCRB1513049,93
2017-05-13,USCM51700014,95
2017-05-13,USUM71701077,52
2017-05-13,USQX91603031,19
2017-05-13,USRC11602722,76
2017-05-13,USCM51700072,18
2017-05-13,USCM51700055,53
2017-05-13,USUYG1102245,72
2017-05-13,USUM71703084,71
2017-05-13,USYAH1600107,45
2017-05-13,GBAHS1600363,17
2017-05-13,USSM11702948,39
2017-05-13,DEE861600586,13
2017-05-13,NLM5S1600025,83
2017-05-13,USUM71506811,40
2017-05-13,USSM11701732,98
2017-05-13,GBAHS1600463,2
2017-05-13,USSM11701519,57
2017-05-13,USSM11703595,25
2017-05-13,GBARL1700262,30
2017-05-13,USQX91700278,6
2017-05-13,USUM71700736,11
2017-05-13,USRC11700675,81
2017-05-13,USWB11700237,46
2017-05-13,USUM71603303,26
2017-05-13,QMCE31600872,24
2017-05-13,USAT21602948,1
2017-05-13,USUM71703782,62
2017-05-13,USUG11600163,60
2017-05-13,US53Q1200103,84
2017-05-13,USLXJ1606533,70
2017-05-13,USUM71702833,44
2017-05-13,USAT21700379,20
2017-05-13,USSM11703478,50
2017-05-13,USAT21703440,9
2017-05-13,USUM71703089,56
2017-05-13,USUM71703080,65
2017-05-13,USS9T1400242,73
2017-05-13,USAT21700378,8
2017-05-20,USUM71702778,61
2017-05-20,USAT21602944,35
2017-05-20,US58E1600568,72
2017-05-20,USUM71702295,60
2017-05-20,USAT21700928,64
2017-05-20,QMCE31600796,22
2017-05-20,USUM71700626,20
2017-05-20,USUG11600120,57
2017-05-20,USUM71700575,15
2017-05-20,USUM71702488,76
2017-05-20,USAT21603373,41
2017-05-20,USUM71614503,40
2017-05-20,USAT21603703,77
2017-05-20,AUUM71601079,97
2017-05-20,USRC11600876,39
2017-05-20,GBAHS1600462,47
2017-05-20,USUM71700560,74
2017-05-20,USQX91601347,23
2017-05-20,USUM71616357,29
2017-05-20,USUM71614484,16
2017-05-20,USLXJ1707356,83
2017-05-20,USUM71703079,12
2017-05-20,USUM71607007,3
2017-05-20,USLD91700850,92
2017-05-20,USUM71601627,73
2017-05-20,USAT21701817,50
2017-05-20,USSD11600415,96
2017-05-20,USUM71703083,52
2017-05-20,USUYG1131733,75
2017-05-20,TCACT1656901,71
2017-05-20,SEBGA1700113,67
2017-05-20,USWB11600302,98
2017-05-20,QM3E21602035,69
2017-05-20,USAT21700489,59
2017-05-20,USSM11607555,32
2017-05-20,USWB12403466,53
2017-05-20,USUM71602646,58
2017-05-20,USWB11600544,82
2017-05-20,GBARL1600665,84
2017-05-20,USUM71703085,4
2017-05-20,TCACJ1540988,34
2017-05-20,USQ4E1602586,37
2017-05-20,USUG11600996,26
2017-05-20,USSM11703300,1
2017-05-20,USUM71605782,62
2017-05-20,QM3E21606006,31
2017-05-20,USUM71615691,14
2017-05-20,TCACO1662934,17
2017-05-20,USUYG1131080,48
2017-05-20,USSM11606199,68
2017-05-20,QM5FT1600120,36
2017-05-20,USUM71703088,43
2017-05-20,USUM71703086,51
2017-05-20,USUM71703095,91
2017-05-20,USSM11701444,7
2017-05-20,USCRB1513049,85
2017-05-20,USUM71701077,38
2017-05-20,USQX91603031,24
2017-05-20,USRC11602722,80
2017-05-20,USCM51700072,18
2017-05-20,USCM51700055,54
2017-05-20,USUYG1102245,78
2017-05-20,USRC11700703,87
2017-05-20,USYAH1600107,44
2017-05-20,GBAHS1600363,19
2017-05-20,USSM11702948,33
2017-05-20,DEE861600586,13
2017-05-20,NLM5S1600025,81
2017-05-20,USUM71506811,45
2017-05-20,USSM11701732,95
2017-05-20,GBAHS1600463,5
2017-05-20,USSM11701519,63
2017-05-20,USSM11703595,28
2017-05-20,GBARL1700262,30
2017-05-20,USUG11700631,90
2017-05-20,USQX91700278,6
2017-05-20,USUM71700736,11
2017-05-20,USWB11700237,46
2017-05-20,USUM71603303,27
2017-05-20,USSM11703956,93
2017-05-20,QMCE31600872,25
2017-05-20,USAT21602948,2
2017-05-20,USUM71703782,55
2017-05-20,USUG11600163,56
2017-05-20,US53Q1200103,86
2017-05-20,USLXJ1606533,66
2017-05-20,USUM71702833,49
2017-05-20,USUM71704167,70
2017-05-20,USAT21700379,21
2017-05-20,USSM11703478,42
2017-05-20,USUM71702277,100
2017-05-20,USAT21703440,9
2017-05-20,USUM71703089,79
2017-05-20,USUM71703080,89
2017-05-20,USS9T1400242,65
2017-05-20,USUG11601739,94
2017-05-20,USWD11677860,99
2017-05-20,USAT21700378,8
2017-05-27,USUM71702778,47
2017-05-27,USAT21602944,35
2017-05-27,US58E1600568,82
2017-05-27,USUM71702295,78
2017-05-27,USAT21700928,53
2017-05-27,QMCE31600796,21
2017-05-27,USUM71700626,20
2017-05-27,USUG11600120,58
2017-05-27,USUM71700575,15
2017-05-27,USAT21603373,43
2017-05-27,USUM71614503,45
2017-05-27,USAT21603703,84
2017-05-27,GBAHS1600462,38
2017-05-27,USUM71700560,87
2017-05-27,USQX91601347,25
2017-05-27,USUM71616357,34
2017-05-27,USUM71614484,12
2017-05-27,USLXJ1707356,70
2017-05-27,USUM71703079,16
2017-05-27,USUM71607007,1
2017-05-27,USLD91700850,96
2017-05-27,USUM71601627,100
2017-05-27,USCJY1638004,97
2017-05-27,USAT21701817,50
2017-05-27,USUM71701977,89
2017-05-27,USSD11600415,93
2017-05-27,USUM71703083,61
2017-05-27,USWB11600416,79
2017-05-27,USUM71702801,71
2017-05-27,USUYG1131733,69
2017-05-27,TCACT1656901,67
2017-05-27,USWB11600302,88
2017-05-27,GBAHS1700026,94
2017-05-27,QM3E21602035,65
2017-05-27,USAT21700489,73
2017-05-27,USSM11607555,33
2017-05-27,USCM51700046,98
2017-05-27,USWB12403466,51
2017-05-27,USUM71602646,72
2017-05-27,USWB11600544,75
2017-05-27,GBARL1600665,74
2017-05-27,USUM71703085,5
2017-05-27,TCACJ1540988,31
2017-05-27,USQ4E1602586,46
2017-05-27,USUG11600996,44
2017-05-27,USSM11703300,3
2017-05-27,USUM71605782,60
2017-05-27,QM3E21606006,24
2017-05-27,USUM71615691,14
2017-05-27,TCACO1662934,17
2017-05-27,USUYG1131080,54
2017-05-27,USSM11606199,62
2017-05-27,QM5FT1600120,39
2017-05-27,USUM71703088,48
2017-05-27,USUM71703086,57
2017-05-27,USUM71703095,63
2017-05-27,USRC11700814,64
2017-05-27,USSM11701444,6
2017-05-27,USUM71615597,95
2017-05-27,USCRB1513049,83
2017-05-27,USUM71701077,32
2017-05-27,USQX91603031,37
2017-05-27,USCM51700072,19
2017-05-27,USUM71703503,99
2017-05-27,USCM51700055,55
2017-05-27,USUYG1102245,81
2017-05-27,USRC11700703,77
2017-05-27,USYAH1600107,36
2017-05-27,GBAHS1600363,22
2017-05-27,USSM11702948,30
2017-05-27,DEE861600586,13
2017-05-27,NLM5S1600025,76
2017-05-27,USUM71506811,42
2017-05-27,GBAHS1600463,4
2017-05-27,USSM11701519,85
2017-05-27,USSM11703595,18
2017-05-27,GBARL1700262,28
2017-05-27,QMCE31600876,56
2017-05-27,USUG11700631,52
2017-05-27,USQX91700278,7
2017-05-27,USUM71700736,9
2017-05-27,USWB11700237,41
2017-05-27,USUM71603303,27
2017-05-27,QMCE31600872,26
2017-05-27,USAT21602948,2
2017-05-27,USUM71703782,49
2017-05-27,USUG11600163,59
2017-05-27,US53Q1200103,91
2017-05-27,USLXJ1606533,68
2017-05-27,USUM71702833,40
2017-05-27,USUM71704167,92
2017-05-27,USAT21700379,23
2017-05-27,USSM11703478,29
2017-05-27,USUM71702277,80
2017-05-27,USAT21703440,8
2017-05-27,USS9T1400242,66
2017-05-27,USUG11601739,90
2017-05-27,USAT21700378,10
2017-06-03,USUM71702778,64
2017-06-03,USAT21602944,40
2017-06-03,US58E1600568,91
2017-06-03,USUM71702295,72
2017-06-03,USAT21700928,45
2017-06-03,QMCE31600796,22
2017-06-03,USUM71704121,80
2017-06-03,USUM71700626,20
2017-06-03,USUG11600120,57
2017-06-03,USUM71700575,16
2017-06-03,USUM71702488,59
2017-06-03,USAT21603373,44
2017-06-03,USUM71614503,50
2017-06-03,USAT21603703,96
2017-06-03,GBAHS1600462,39
2017-06-03,USUM71700560,88
2017-06-03,USQX91601347,27
2017-06-03,USUM71616357,33
2017-06-03,USUM71614484,13
2017-06-03,USLXJ1707356,71
2017-06-03,USUM71703079,18
2017-06-03,USUM71607007,1
2017-06-03,USLD91700850,99
2017-06-03,USCJY1638004,85
2017-06-03,USAT21701817,47
2017-06-03,USSD11600415,97
2017-06-03,USUM71703083,70
2017-06-03,USWB11600416,81
2017-06-03,USUYG1131733,63
2017-06-03,USSD11700134,93
2017-06-03,TCACT1656901,67
2017-06-03,USWB11600302,86
2017-06-03,USUM71705024,98
2017-06-03,QM3E21602035,65
2017-06-03,USAT21700489,90
2017-06-03,USSM11607555,37
2017-06-03,USWB12403466,54
2017-06-03,USUM71602646,78
2017-06-03,USWB11600544,74
2017-06-03,GBARL1600665,75
2017-06-03,USUM71703085,5
2017-06-03,TCACJ1540988,34
2017-06-03,USQ4E1602586,48
2017-06-03,USUG11600996,46
2017-06-03,USSM11703300,3
2017-06-03,USUM71605782,56
2017-06-03,QM3E21606006,23
2017-06-03,USUM71615691,14
2017-06-03,TCACO1662934,19
2017-06-03,USUYG1131080,49
2017-06-03,USSM11606199,68
2017-06-03,QM5FT1600120,43
2017-06-03,USUM71703088,51
2017-06-03,USUM71703086,66
2017-06-03,USUM71703095,55
2017-06-03,USRC11700814,10
2017-06-03,USSM11701444,7
2017-06-03,USSD11700088,100
2017-06-03,USCRB1513049,79
2017-06-03,USAT21700214,87
2017-06-03,QMCE31700953,95
2017-06-03,USUM71701077,38
2017-06-03,USQX91603031,42
2017-06-03,USCM51700072,21
2017-06-03,USCM51700055,58
2017-06-03,USUYG1102245,82
2017-06-03,USRC11700703,73
2017-06-03,USYAH1600107,29
2017-06-03,GBAHS1600363,28
2017-06-03,USSM11702948,30
2017-06-03,GBARL1700769,62
2017-06-03,DEE861600586,11
2017-06-03,NLM5S1600025,77
2017-06-03,USUM71506811,41
2017-06-03,GBAHS1600463,4
2017-06-03,USSM11703595,17
2017-06-03,GBARL1700262,25
2017-06-03,QMCE31600876,52
2017-06-03,USUG11700631,60
2017-06-03,USQX91700278,6
2017-06-03,USUM71700736,9
2017-06-03,USWB11700237,36
2017-06-03,USUM71603303,35
2017-06-03,QMCE31600872,31
2017-06-03,USAT21602948,2
2017-06-03,USUM71703782,53
2017-06-03,USUG11600163,61
2017-06-03,USLXJ1606533,69
2017-06-03,USUM71702833,32
2017-06-03,USUM71704167,94
2017-06-03,USAT21700379,26
2017-06-03,USSM11703478,24
2017-06-03,USUM71703515,92
2017-06-03,USUM71702277,76
2017-06-03,USAT21703440,8
2017-06-03,USS9T1400242,84
2017-06-03,USUG11601739,83
2017-06-03,USAT21700378,15
2017-06-10,USUM71702778,63
2017-06-10,USAT21602944,38
2017-06-10,US58E1600568,100
2017-06-10,USUM71702295,87
2017-06-10,USAT21700928,35
2017-06-10,QMCE31600796,28
2017-06-10,USUM71704121,27
2017-06-10,USUM71700626,15
2017-06-10,USUG11600120,56
2017-06-10,USUM71700575,14
2017-06-10,USUM71702488,67
2017-06-10,USCRB1713587,94
2017-06-10,GBAHS1600462,30
2017-06-10,USUM71700560,86
2017-06-10,USQX91601347,32
2017-06-10,USUM71616357,44
2017-06-10,USUM71614484,13
2017-06-10,USLXJ1707356,65
2017-06-10,USSM11704592,47
2017-06-10,USUM71703079,20
2017-06-10,USUM71705315,43
2017-06-10,USUM71607007,1
2017-06-10,USLD91700850,93
2017-06-10,USCJY1638004,78
2017-06-10,USAT21701817,48
2017-06-10,USUM71701977,97
2017-06-10,USSD11600415,95
2017-06-10,USUM71703083,83
2017-06-10,USWB11600416,75
2017-06-10,USUYG1131733,59
2017-06-10,USSD11700134,90
2017-06-10,TCACT1656901,64
2017-06-10,USWB11600302,81
2017-06-10,QM3E21602035,60
2017-06-10,USSM11607555,36
2017-06-10,USCM51700046,84
2017-06-10,USWB12403466,50
2017-06-10,USUM71602646,85
2017-06-10,USWB11600544,68
2017-06-10,GBARL1600665,89
2017-06-10,USUM71703085,4
2017-06-10,TCACJ1540988,40
2017-06-10,USSM11703300,3
2017-06-10,USUM71605782,55
2017-06-10,QM3E21606006,19
2017-06-10,USUM71615691,11
2017-06-10,TCACO1662934,21
2017-06-10,USUYG1131080,49
2017-06-10,USSM11606199,69
2017-06-10,USUM71703088,54
2017-06-10,USUM71703086,70
2017-06-10,USUM71703095,58
2017-06-10,USRC11700814,18
2017-06-10,USSM11701444,6
2017-06-10,USUM71705311,66
2017-06-10,USUM71703935,77
2017-06-10,USCRB1513049,73
2017-06-10,USAT21700214,98
2017-06-10,QMCE31700953,74
2017-06-10,USUM71701077,26
2017-06-10,USQX91603031,53
2017-06-10,USCM51700072,24
2017-06-10,USCM51700055,61
2017-06-10,USRC11700703,72
2017-06-10,USYAH1600107,22
2017-06-10,GBAHS1600363,41
2017-06-10,USSM11702948,31
2017-06-10,GBARL1700769,91
2017-06-10,DEE861600586,12
2017-06-10,NLM5S1600025,80
2017-06-10,USUM71506811,45
2017-06-10,GBAHS1600463,5
2017-06-10,USSM11703595,17
2017-06-10,GBARL1700262,29
2017-06-10,QMCE31600876,51
2017-06-10,USUG11700631,52
2017-06-10,USQX91700278,8
2017-06-10,USUM71700736,7
2017-06-10,GBUM71701628,42
2017-06-10,USRC11700058,99
2017-06-10,USWB11700237,33
2017-06-10,USUM71603303,39
2017-06-10,USUM71704474,46
2017-06-10,QMCE31600872,37
2017-06-10,USAT21602948,2
2017-06-10,USUM71703782,57
2017-06-10,USUM71705312,92
2017-06-10,USUG11600163,62
2017-06-10,USUM71702833,25
2017-06-10,USUM71704167,82
2017-06-10,USAT21700379,34
2017-06-10,USSM11703478,23
2017-06-10,USKFE1620002,96
2017-06-10,USUM71702277,79
2017-06-10,USAT21703440,9
2017-06-10,USUG11601739,71
2017-06-10,USCJY1612507,76
2017-06-10,USAT21700378,16
2017-06-17,USUM71702778,62
2017-06-17,USAT21602944,38
2017-06-17,USAT21700928,37
2017-06-17,QMCE31600796,29
2017-06-17,USUM71704121,45
2017-06-17,USUM71700626,15
2017-06-17,USUG11600120,56
2017-06-17,USUM71700575,14
2017-06-17,USUM71702488,96
2017-06-17,USSM11704799,99
2017-06-17,GBAHS1600462,28
2017-06-17,USQX91601347,32
2017-06-17,USUM71616357,48
2017-06-17,USUM71614484,10
2017-06-17,USLXJ1707356,59
2017-06-17,USSM11704592,61
2017-06-17,USUM71703079,25
2017-06-17,USUM71607007,1
2017-06-17,USLD91700850,95
2017-06-17,USRC11700940,89
2017-06-17,USCJY1638004,71
2017-06-17,USAT21701817,41
2017-06-17,USUM71703083,97
2017-06-17,USWB11600416,67
2017-06-17,USUYG1131733,47
2017-06-17,USSD11700134,70
2017-06-17,TCACT1656901,57
2017-06-17,USWB11600302,73
2017-06-17,QM3E21602035,52
2017-06-17,USSM11607555,35
2017-06-17,USCM51700046,79
2017-06-17,USWB12403466,58
2017-06-17,USUM71602646,93
2017-06-17,USWB11600544,63
2017-06-17,GBARL1600665,92
2017-06-17,USUM71703085,4
2017-06-17,TCACJ1540988,39
2017-06-17,USSM11703300,3
2017-06-17,USUM71605782,53
2017-06-17,QM3E21606006,19
2017-06-17,USUM71615691,11
2017-06-17,TCACO1662934,23
2017-06-17,USUYG1131080,50
2017-06-17,USSM11606199,69
2017-06-17,USUM71703088,54
2017-06-17,USUM71703086,72
2017-06-17,USUM71703095,49
2017-06-17,USRC11700814,21
2017-06-17,USSM11701444,6
2017-06-17,USSD11700088,83
2017-06-17,USAT21701505,88
2017-06-17,USUM71703935,75
2017-06-17,USCRB1513049,64
2017-06-17,USRC11700938,98
2017-06-17,QMCE31700953,77
2017-06-17,USRN11600945,90
2017-06-17,USUM71701077,26
2017-06-17,USQX91603031,46
2017-06-17,USCM51700072,27
2017-06-17,USUM71703503,80
2017-06-17,USCM51700055,60
2017-06-17,USRC11700703,66
2017-06-17,USYAH1600107,17
2017-06-17,GBAHS1600363,43
2017-06-17,USSM11702948,20
2017-06-17,USRC11700951,91
2017-06-17,DEE861600586,12
2017-06-17,NLM5S1600025,84
2017-06-17,USUM71506811,42
2017-06-17,USRC11700949,85
2017-06-17,GBAHS1600463,5
2017-06-17,USSM11703595,24
2017-06-17,GBARL1700262,30
2017-06-17,QMCE31600876,44
2017-06-17,USUG11700631,33
2017-06-17,USRC11700909,74
2017-06-17,USQX91700278,8
2017-06-17,USUM71700736,7
2017-06-17,USUM71702222,100
2017-06-17,GBUM71701628,65
2017-06-17,USWB11700237,31
2017-06-17,USUM71603303,40
2017-06-17,USUM71704474,78
2017-06-17,QMCE31600872,36
2017-06-17,USAT21602948,2
2017-06-17,USUM71703782,51
2017-06-17,USUG11600163,55
2017-06-17,USUM71702833,22
2017-06-17,USUM71704167,81
2017-06-17,USAT21700379,34
2017-06-17,USSM11703478,18
2017-06-17,USKFE1620002,86
2017-06-17,USUM71702277,82
2017-06-17,USAT21703440,9
2017-06-17,USUG11601739,68
2017-06-17,USCJY1612507,76
2017-06-17,USAT21700378,16
2017-06-24,USUM71702778,65
2017-06-24,USAT21602944,41
2017-06-24,USAT21700928,31
2017-06-24,QMCE31600796,30
2017-06-24,USUM71704121,45
2017-06-24,USUM71700626,13
2017-06-24,USUG11600120,71
2017-06-24,USUM71700575,14
2017-06-24,USUM71702488,98
2017-06-24,USSM11704799,93
2017-06-24,GBAHS1600462,23
2017-06-24,USQX91601347,32
2017-06-24,USUM71616357,58
2017-06-24,USUM71614484,10
2017-06-24,USLXJ1707356,52
2017-06-24,USSM11704592,56
2017-06-24,USUM71703079,27
2017-06-24,USUM71607007,1
2017-06-24,USLD91700850,88
2017-06-24,USSM11704732,42
2017-06-24,USCJY1638004,69
2017-06-24,USAT21701817,44
2017-06-24,USWB11600416,63
2017-06-24,USUYG1131733,62
2017-06-24,USSD11700134,70
2017-06-24,TCACT1656901,59
2017-06-24,USWB11600302,72
2017-06-24,QM3E21602035,50
2017-06-24,USSM11607555,36
2017-06-24,USCM51700046,91
2017-06-24,USWB12403466,67
2017-06-24,USUM71602646,90
2017-06-24,USWB11600544,60
2017-06-24,GBARL1600665,100
2017-06-24,USUM71703085,5
2017-06-24,TCACJ1540988,37
2017-06-24,USSM11703300,3
2017-06-24,USUM71605782,54
2017-06-24,QM3E21606006,20
2017-06-24,USUM71615691,12
2017-06-24,USUYG1143894,94
2017-06-24,QMUY41700058,87
2017-06-24,TCACO1662934,22
2017-06-24,USUYG1131080,55
2017-06-24,USSM11606199,75
2017-06-24,USUM71703088,57
2017-06-24,USUM71703086,74
2017-06-24,USUM71703095,40
2017-06-24,USRC11700814,26
2017-06-24,USSM11701444,6
2017-06-24,USAT21701505,92
2017-06-24,USUM71703935,86
2017-06-24,USCRB1513049,61
2017-06-24,QMCE31700953,77
2017-06-24,USRN11600945,78
2017-06-24,USAT21700159,99
2017-06-24,USUM71701077,21
2017-06-24,USCM51700072,34
2017-06-24,USUM71703503,89
2017-06-24,USCM51700055,64
2017-06-24,USRC11700703,68
2017-06-24,USYAH1600107,16
2017-06-24,GBAHS1600363,49
2017-06-24,USSM11702948,24
2017-06-24,DEE861600586,11
2017-06-24,NLM5S1600025,95
2017-06-24,USUM71506811,47
2017-06-24,GBAHS1600463,4
2017-06-24,USSM11703595,25
2017-06-24,GBARL1700262,35
2017-06-24,QMCE31600876,43
2017-06-24,USUG11700631,28
2017-06-24,US58E1700584,85
2017-06-24,USLXJ1602469,97
2017-06-24,USQX91700278,8
2017-06-24,USUM71700736,9
2017-06-24,GBUM71701628,51
2017-06-24,USRC11700058,96
2017-06-24,USWB11700237,29
2017-06-24,USUM71603303,33
2017-06-24,USUM71704474,83
2017-06-24,QMCE31600872,39
2017-06-24,USAT21602948,2
2017-06-24,USUM71703782,46
2017-06-24,USUG11600163,48
2017-06-24,USUM71702833,18
2017-06-24,USUM71704167,81
2017-06-24,USAT21700379,38
2017-06-24,USSM11703478,17
2017-06-24,USKFE1620002,79
2017-06-24,USAT21701417,82
2017-06-24,USUM71702277,80
2017-06-24,USAT21703440,7
2017-06-24,USUG11601739,66
2017-06-24,USCJY1612507,76
2017-06-24,USAT21700378,19
2017-07-01,USUM71702778,68
2017-07-01,USAT21602944,39
2017-07-01,GB28K1700019,16
2017-07-01,USAT21700928,27
2017-07-01,QMCE31600796,35
2017-07-01,USUM71704121,23
2017-07-01,USUM71700626,15
2017-07-01,USUG11600120,86
2017-07-01,USUM71700575,11
2017-07-01,USUM71702488,85
2017-07-01,USSM11704799,81
2017-07-01,GBAHS1600462,21
2017-07-01,USQX91601347,34
2017-07-01,USUM71616357,64
2017-07-01,USUM71614484,9
2017-07-01,USLXJ1707356,52
2017-07-01,USSM11704592,55
2017-07-01,USUM71703079,32
2017-07-01,USUM71607007,1
2017-07-01,USUM71414638,79
2017-07-01,USSM11704732,71
2017-07-01,USCJY1638004,67
2017-07-01,USAT21701817,42
2017-07-01,USSD11700076,89
2017-07-01,USWB11600416,61
2017-07-01,USUYG1131733,37
2017-07-01,USSD11700134,65
2017-07-01,TCACT1656901,56
2017-07-01,USWB11600302,72
2017-07-01,QM3E21602035,51
2017-07-01,USSM11607555,38
2017-07-01,USCM51700046,98
2017-07-01,USWB12403466,83
2017-07-01,USUM71602646,96
2017-07-01,USWB11600544,57
2017-07-01,USUM71703085,5
2017-07-01,TCACJ1540988,43
2017-07-01,USSM11703300,2
2017-07-01,USUM71605782,63
2017-07-01,QM3E21606006,31
2017-07-01,USUM71615691,13
2017-07-01,USUM71517541,100
2017-07-01,USUM71701465,95
